customer_id,age,income,spending_score,annual_purchases,avg_order_value,website_visits_month,app_sessions_month,cart_abandon_rate,discount_usage_rate,loyalty_points,tenure_years,support_tickets,email_open_rate,social_engagement,return_rate,wishlist_items,referrals_made,premium_category_pct,weekend_purchase_pct,mobile_purchase_pct,gender,region,preferred_channel,cluster,persona_name
CUST100541,33,100965.0,8.8,7,161.24,2,1,0.353,0.069,1358,4.84,1.0,0.202,0.088,0.016,2,0,0.421,0.234,0.107,Male,South,In-Store,2,Affluent Conservatives
CUST100050,24,26358.0,100.0,14,49.72,26,33,0.462,0.794,1739,2.95,1.0,0.513,0.673,0.176,8,4,0.216,0.592,0.834,Female,East,Mobile App,1,Budget-Conscious Explorers
CUST100487,49,27430.0,38.8,3,20.46,2,1,0.693,0.553,111,0.91,3.0,0.247,0.084,0.141,2,0,0.069,0.22,0.271,Male,North,Website,0,Conservative Minimizers
CUST100789,38,98069.0,10.3,6,226.5,0,2,0.577,0.089,1139,7.18,1.0,0.372,0.076,0.111,2,2,0.5,0.393,0.273,Female,North,Website,2,Affluent Conservatives
CUST100485,39,82373.0,21.4,3,125.01,3,3,0.583,0.041,1054,8.77,0.0,0.342,0.1,0.038,5,1,0.667,0.223,0.253,Female,South,Website,2,Affluent Conservatives
CUST100321,37,96142.0,96.3,33,139.21,14,15,0.224,0.138,5088,4.79,1.0,0.519,0.729,0.079,8,5,0.683,0.47,0.76,Female,West,Mobile App,3,High-Value Trendsetters
CUST100353,28,22222.0,1.0,3,34.48,1,1,0.742,0.375,102,4.43,2.0,0.129,0.017,0.111,1,1,0.17,0.221,0.005,Female,Central,Mobile App,0,Conservative Minimizers
CUST100739,51,86935.0,10.7,5,130.05,4,1,0.669,0.031,710,6.73,0.0,0.224,0.068,0.027,2,0,0.519,0.3,0.301,Female,South,Website,2,Affluent Conservatives
CUST100142,40,106543.0,16.4,7,100.36,2,2,0.709,0.111,1615,8.28,3.0,0.344,0.22,0.035,1,0,0.95,0.382,0.167,Male,Central,Website,2,Affluent Conservatives
CUST100370,49,36221.0,20.7,4,16.44,2,1,0.773,0.496,264,7.65,3.0,0.072,0.208,0.046,1,0,0.177,0.181,0.132,Female,Central,Mobile App,0,Conservative Minimizers
CUST100141,45,66964.0,81.8,30,134.23,18,14,0.22,0.145,5419,3.95,2.0,0.545,0.646,0.057,9,5,0.606,0.537,0.639,Male,North,Website,3,High-Value Trendsetters
CUST100399,42,104608.0,16.7,8,86.24,2,2,0.742,0.002,1171,9.91,0.0,0.329,0.117,0.056,4,1,0.799,0.264,0.126,Female,East,In-Store,2,Affluent Conservatives
CUST100263,38,71187.0,87.4,31,131.79,21,21,0.08,0.236,4330,3.66,1.0,0.478,0.723,0.078,9,5,0.561,0.461,0.479,Female,South,Website,3,High-Value Trendsetters
CUST100320,28,58949.5,72.8,26,168.74,10,22,0.226,0.29,3849,1.9,1.0,0.318,0.783,0.071,14,1,0.81,0.54,0.667,Male,North,Website,3,High-Value Trendsetters
CUST100019,40,90361.0,24.6,5,155.64,3,2,0.633,0.0,811,4.04,0.0,0.282,0.137,0.041,2,2,0.799,0.293,0.335,Female,West,Website,2,Affluent Conservatives
CUST100172,28,21107.0,73.8,19,16.47,30,38,0.38,0.785,1694,1.83,1.0,0.312,0.876,0.176,20,3,0.026,0.723,0.9,Male,West,Website,1,Budget-Conscious Explorers
CUST100653,41,41032.0,14.4,4,36.51,3,0,0.579,0.58,589,3.1,2.0,0.179,0.111,0.134,0,0,0.172,0.326,0.126,Male,Central,Website,0,Conservative Minimizers
CUST100312,33,85544.0,95.5,14,126.51,18,17,0.137,0.19,3805,4.1,2.0,0.526,0.596,0.073,9,1,0.755,0.505,0.826,Male,West,In-Store,3,High-Value Trendsetters
CUST100390,36,84123.0,72.3,37,122.55,21,23,0.18,0.337,4537,3.16,2.0,0.487,0.67,0.028,6,4,0.744,0.38,0.75,Male,Central,Website,3,High-Value Trendsetters
CUST100745,53,110588.0,15.1,3,98.5,2,4,0.552,0.069,994,4.35,2.0,0.341,0.205,0.069,3,1,0.436,0.213,0.063,Female,North,In-Store,2,Affluent Conservatives
CUST100012,36,24583.0,28.0,4,24.99,2,0,0.626,0.523,335,3.61,4.0,0.221,0.088,0.118,1,0,0.078,0.232,0.14,Male,West,Mobile App,0,Conservative Minimizers
CUST100407,38,72962.0,79.9,33,212.05,15,20,0.259,0.208,5294,4.31,1.0,0.519,0.763,0.134,6,3,0.81,0.537,0.651,Female,North,Mobile App,3,High-Value Trendsetters
CUST100408,31,23002.0,80.9,15,26.05,26,30,0.353,0.678,1374,1.96,0.0,0.299,0.526,0.205,5,3,0.231,0.767,0.706,Female,East,Mobile App,1,Budget-Conscious Explorers
CUST100305,33,96660.0,26.7,4,140.72,1,2,0.634,0.078,1125,4.74,0.0,0.526,0.104,0.02,2,0,0.448,0.436,0.186,Male,Central,Website,2,Affluent Conservatives
CUST100354,23,24700.0,88.4,18,48.51,34,35,0.352,0.531,2232,1.61,1.0,0.517,0.647,0.155,14,1,0.091,0.709,0.867,Female,West,Mobile App,1,Budget-Conscious Explorers
CUST100025,42,87972.0,84.1,36,147.34,14,20,0.173,0.075,4582,3.19,2.0,0.311,0.556,0.013,7,4,0.678,0.525,0.684,Female,North,Mobile App,3,High-Value Trendsetters
CUST100597,27,32050.0,91.7,24,52.14,26,38,0.493,0.695,1872,2.0,2.0,0.441,0.854,0.179,0,6,0.076,0.518,0.76,Female,Central,Website,1,Budget-Conscious Explorers
CUST100169,49,78870.0,22.5,5,104.46,5,0,0.643,0.087,1137,7.82,2.0,0.267,0.136,0.053,1,1,0.807,0.468,0.272,Female,Central,Website,2,Affluent Conservatives
CUST100038,45,20385.0,11.2,4,31.03,3,2,0.637,0.426,252,5.54,3.0,0.11,0.093,0.075,0,0,0.11,0.224,0.177,Female,Central,In-Store,0,Conservative Minimizers
CUST100175,26,71668.0,33.8,4,158.33,2,2,0.487,0.128,1241,6.1,0.0,0.377,0.039,0.063,5,2,0.708,0.291,0.006,Female,West,Website,2,Affluent Conservatives
CUST100245,30,102185.0,68.5,29,215.48,15,22,0.085,0.33,4150,4.07,2.0,0.616,0.545,0.054,10,3,0.446,0.545,0.552,Female,South,Mobile App,3,High-Value Trendsetters
CUST100298,29,31744.0,73.9,23,44.27,18,30,0.339,0.652,1575,1.98,2.0,0.335,0.756,0.111,14,5,0.094,0.58,0.88,Female,South,Mobile App,1,Budget-Conscious Explorers
CUST100668,24,22867.0,79.0,24,39.84,27,29,0.55,0.683,2792,2.26,0.0,0.419,0.843,0.159,6,1,0.143,0.425,0.734,Male,North,Mobile App,1,Budget-Conscious Explorers
CUST100416,44,73770.0,23.3,6,148.43,3,2,0.463,0.14,1647,5.89,2.0,0.393,0.1,0.004,1,0,0.279,0.441,0.237,Female,West,In-Store,2,Affluent Conservatives
CUST100548,41,88908.0,21.9,6,115.39,4,2,0.734,0.139,1021,8.46,1.0,0.481,0.074,0.056,2,1,0.467,0.358,0.242,Female,South,Mobile App,2,Affluent Conservatives
CUST100272,27,26700.0,71.8,27,5.0,27,48,0.299,0.726,1797,1.04,4.0,0.447,0.768,0.228,12,9,0.112,0.62,0.713,Male,South,Website,1,Budget-Conscious Explorers
CUST100611,29,17418.0,81.5,27,16.63,23,42,0.505,0.563,2063,0.75,3.0,0.331,0.744,0.148,12,2,0.082,0.482,0.889,Male,North,Website,1,Budget-Conscious Explorers
CUST100154,20,30919.0,74.6,25,45.97,29,36,0.335,0.861,1459,1.76,2.0,0.449,0.79,0.129,7,5,0.115,0.715,0.846,Female,North,Website,1,Budget-Conscious Explorers
CUST100126,32,110605.0,77.9,29,243.74,14,13,0.214,0.134,4188,3.12,1.0,0.455,0.628,0.098,6,3,0.658,0.407,0.658,Male,Central,In-Store,3,High-Value Trendsetters
CUST100449,28,81113.0,80.2,32,119.11,26,18,0.15,0.107,3421,2.69,0.0,0.509,0.533,0.108,7,2,0.653,0.649,0.721,Female,West,Mobile App,3,High-Value Trendsetters
CUST100571,19,26303.0,75.4,20,38.06,17,22,0.42,0.735,1350,2.29,1.0,0.358,0.784,0.172,15,1,0.0,0.569,0.855,Male,South,Website,1,Budget-Conscious Explorers
CUST100341,61,32253.0,22.9,3,29.1,1,1,0.672,0.508,351,5.05,4.0,0.196,0.088,0.032,3,0,0.142,0.166,0.101,Female,Central,Website,0,Conservative Minimizers
CUST100430,64,29372.0,31.4,1,32.2,1,1,0.719,0.555,661,8.57,5.0,0.204,0.168,0.028,2,0,0.094,0.256,0.273,Female,East,Website,0,Conservative Minimizers
CUST100287,24,29382.0,67.0,25,35.89,21,36,0.23,0.785,2448,2.94,3.0,0.37,0.674,0.162,14,1,0.161,0.813,0.845,Male,South,Website,1,Budget-Conscious Explorers
CUST100113,38,58729.0,22.0,5,141.28,3,2,0.629,0.023,1045,8.37,0.0,0.366,0.133,0.084,2,0,0.706,0.134,0.231,Male,Central,In-Store,2,Affluent Conservatives
CUST100499,26,28827.0,89.4,24,30.37,23,21,0.616,0.696,2187,1.78,2.0,0.388,0.655,0.122,19,3,0.19,0.738,0.817,Male,West,Mobile App,1,Budget-Conscious Explorers
CUST100173,56,21730.0,19.9,3,17.67,2,2,0.674,0.415,67,9.16,3.0,0.105,0.066,0.026,2,0,0.287,0.205,0.293,Female,Central,Mobile App,0,Conservative Minimizers
CUST100359,24,109286.0,85.4,30,269.08,19,15,0.14,0.122,3962,3.4,0.0,0.411,0.841,0.092,8,6,0.757,0.578,0.768,Female,North,Website,3,High-Value Trendsetters
CUST100482,29,72952.0,76.3,32,142.92,27,24,0.099,0.171,3719,5.2,0.0,0.416,0.579,0.107,13,7,0.764,0.542,0.779,Male,West,Mobile App,3,High-Value Trendsetters
CUST100057,32,19350.0,67.1,19,39.2,24,25,0.383,0.679,1448,3.78,2.0,0.489,0.691,0.169,9,0,0.0,0.419,0.67,Female,Central,Website,1,Budget-Conscious Explorers
CUST100552,55,97516.0,23.1,3,116.22,5,6,0.669,0.152,1357,5.31,2.0,0.24,0.039,0.012,3,1,0.615,0.298,0.087,Male,North,Website,2,Affluent Conservatives
CUST100222,33,68527.0,15.1,7,119.16,7,3,0.68,0.14,1756,5.43,0.0,0.305,0.128,0.055,2,2,0.657,0.38,0.106,Female,East,Website,2,Affluent Conservatives
CUST100280,50,81974.0,12.8,9,174.75,5,2,0.545,0.097,1435,10.11,1.0,0.547,0.145,0.043,3,3,0.9,0.419,0.203,Male,South,Website,2,Affluent Conservatives
CUST100017,28,83787.0,80.8,30,194.99,14,21,0.224,0.141,3707,4.3,2.0,0.551,0.809,0.114,12,5,0.979,0.529,0.5,Male,Central,Mobile App,3,High-Value Trendsetters
CUST100127,38,84743.0,17.8,5,160.73,5,2,0.599,0.088,1310,10.13,2.0,0.173,0.123,0.087,2,2,0.496,0.151,0.214,Female,Central,Mobile App,2,Affluent Conservatives
CUST100322,36,79192.0,72.3,37,214.13,22,20,0.135,0.311,3988,3.05,3.0,0.545,0.862,0.024,11,8,0.704,0.524,0.583,Female,South,Mobile App,3,High-Value Trendsetters
CUST100255,43,99897.0,11.4,6,166.04,0,2,0.507,0.093,1050,7.28,3.0,0.318,0.115,0.11,1,3,0.601,0.478,0.275,Female,South,Website,2,Affluent Conservatives
CUST100538,28,110820.0,5.4,4,121.38,5,2,0.526,0.06,787,9.27,2.0,0.485,0.12,0.0,1,1,0.545,0.244,0.09,Male,West,Website,2,Affluent Conservatives
CUST100470,18,26186.0,83.6,26,36.17,13,39,0.491,0.63,1485,1.73,3.0,0.351,0.849,0.072,8,0,0.028,0.751,1.0,Female,North,Mobile App,1,Budget-Conscious Explorers
CUST100598,36,79156.0,12.5,7,200.91,4,3,0.512,0.105,1328,5.68,1.0,0.435,0.155,0.052,1,1,0.384,0.308,0.226,Male,Central,Mobile App,2,Affluent Conservatives
CUST100468,32,82719.0,7.4,4,142.67,3,5,0.415,0.094,773,6.22,1.0,0.434,0.078,0.044,2,0,0.502,0.262,0.207,Female,West,Website,2,Affluent Conservatives
CUST100768,44,86070.0,14.0,6,93.32,0,3,0.596,0.0,1027,8.76,1.0,0.475,0.152,0.009,2,1,0.392,0.155,0.119,Female,West,Website,2,Affluent Conservatives
CUST100190,36,103949.0,74.7,29,123.81,17,19,0.18,0.146,4807,3.63,0.0,0.425,0.68,0.116,10,8,0.872,0.519,0.668,Male,South,Mobile App,3,High-Value Trendsetters
CUST100115,21,21907.0,84.5,8,16.39,23,41,0.406,0.76,2254,3.61,1.0,0.398,0.969,0.089,16,1,0.108,0.576,0.773,Female,North,Website,1,Budget-Conscious Explorers
CUST100516,21,33739.0,73.7,19,24.12,19,27,0.207,0.727,1597,2.29,3.0,0.329,0.695,0.166,18,1,0.042,0.487,0.731,Male,Central,In-Store,1,Budget-Conscious Explorers
CUST100709,38,22906.0,27.6,2,27.57,2,2,0.735,0.366,457,3.47,3.0,0.084,0.099,0.228,1,0,0.127,0.053,0.295,Female,East,Mobile App,0,Conservative Minimizers
CUST100535,45,85539.0,21.7,3,114.77,3,0,0.52,0.082,1109,5.9,0.0,0.168,0.107,0.041,1,1,0.556,0.254,0.0,Female,East,Website,2,Affluent Conservatives
CUST100094,38,57602.0,83.7,36,177.1,19,19,0.152,0.18,3728,3.57,1.0,0.473,0.553,0.026,10,5,0.728,0.647,0.709,Male,South,Mobile App,3,High-Value Trendsetters
CUST100180,36,84932.0,66.9,30,95.17,14,29,0.241,0.103,4002,4.06,3.0,0.501,0.593,0.142,8,5,0.523,0.533,0.534,Male,South,Website,3,High-Value Trendsetters
CUST100301,44,115226.0,81.5,25,127.8,22,15,0.137,0.208,3898,4.42,4.0,0.538,0.598,0.121,10,7,0.72,0.525,0.522,Male,Central,Website,3,High-Value Trendsetters
CUST100616,18,32840.0,84.6,14,28.69,25,22,0.25,0.734,2029,2.09,3.0,0.245,0.757,0.164,12,3,0.047,0.298,0.943,Female,South,Website,1,Budget-Conscious Explorers
CUST100581,21,30528.0,99.2,21,40.5,22,31,0.299,0.75,1817,3.3,0.0,0.372,0.905,0.165,11,1,0.025,0.417,0.8,Female,East,In-Store,1,Budget-Conscious Explorers
CUST100590,29,88516.0,77.8,26,181.0,23,24,0.24,0.144,3097,5.07,0.0,0.523,0.438,0.044,4,3,0.653,0.559,0.824,Female,North,Mobile App,3,High-Value Trendsetters
CUST100731,23,18704.0,44.0,2,16.58,2,0,0.736,0.461,341,2.13,7.0,0.185,0.073,0.085,0,0,0.071,0.368,0.095,Male,West,Mobile App,0,Conservative Minimizers
CUST100558,23,25186.0,65.9,36,35.71,28,26,0.385,0.941,1033,1.78,0.0,0.359,0.673,0.121,12,0,0.075,0.591,0.741,Female,East,Website,1,Budget-Conscious Explorers
CUST100708,26,24252.0,88.0,24,33.42,24,29,0.453,0.744,1576,2.26,3.0,0.578,0.678,0.22,4,5,0.0,0.502,0.877,Male,North,Mobile App,1,Budget-Conscious Explorers
CUST100542,30,23539.0,59.2,18,44.15,20,40,0.364,0.8,2215,1.95,0.0,0.306,0.89,0.132,16,2,0.111,0.461,0.801,Female,West,Mobile App,1,Budget-Conscious Explorers
CUST100005,27,80915.0,88.7,19,175.2,19,19,0.078,0.206,3882,4.35,1.0,0.71,0.621,0.039,10,4,0.863,0.634,0.736,Female,Central,Mobile App,3,High-Value Trendsetters
CUST100785,39,93609.0,25.0,10,172.07,4,5,0.56,0.086,1253,5.17,1.0,0.177,0.074,0.047,3,2,0.455,0.508,0.215,Male,Central,Website,2,Affluent Conservatives
CUST100045,27,8116.0,82.4,0,17.77,28,33,0.334,0.679,2348,1.02,5.0,0.4,0.799,0.277,13,1,0.091,0.596,0.741,Male,West,Mobile App,1,Budget-Conscious Explorers
CUST100725,22,25492.0,73.8,37,32.6,23,26,0.628,0.586,1944,1.26,0.0,0.318,0.788,0.128,13,6,0.114,0.455,0.782,Male,North,Mobile App,1,Budget-Conscious Explorers
CUST100157,46,93307.0,17.5,5,144.55,4,4,0.644,0.149,2127,8.03,1.0,0.42,0.05,0.037,1,2,0.574,0.314,0.309,Female,East,Website,2,Affluent Conservatives
CUST100605,28,81049.0,66.9,26,195.83,21,22,0.162,0.134,5175,7.1,1.0,0.809,0.568,0.03,7,4,0.977,0.522,0.614,Male,Central,In-Store,3,High-Value Trendsetters
CUST100171,30,85256.0,92.8,37,175.68,16,34,0.129,0.154,3135,6.09,2.0,0.792,0.483,0.138,9,6,0.502,0.697,0.779,Female,West,Mobile App,3,High-Value Trendsetters
CUST100016,43,101864.0,22.9,1,149.13,3,2,0.712,0.0,1023,8.18,0.0,0.498,0.118,0.075,1,2,0.76,0.323,0.223,Female,West,In-Store,2,Affluent Conservatives
CUST100511,44,76417.0,11.5,5,145.68,3,1,0.437,0.0,264,6.74,3.0,0.53,0.051,0.054,1,0,0.42,0.277,0.182,Female,North,Mobile App,2,Affluent Conservatives
CUST100048,27,18291.0,92.0,19,18.45,19,23,0.455,0.723,1665,2.12,3.0,0.432,0.799,0.217,4,2,0.0,0.604,0.85,Male,South,Website,1,Budget-Conscious Explorers
CUST100774,44,101305.0,9.1,11,124.62,2,1,0.432,0.149,1881,5.87,1.0,0.372,0.15,0.117,4,1,0.679,0.363,0.198,Male,North,Website,2,Affluent Conservatives
CUST100757,33,88888.0,73.6,24,201.46,12,24,0.131,0.123,5383,2.57,0.0,0.531,0.558,0.08,9,4,0.685,0.48,0.764,Female,North,Website,3,High-Value Trendsetters
CUST100480,26,27853.0,63.2,15,9.89,35,41,0.489,0.764,1179,1.28,5.0,0.413,0.682,0.075,18,3,0.0,0.508,0.748,Male,East,Mobile App,1,Budget-Conscious Explorers
CUST100283,43,95333.0,3.3,3,159.9,0,3,0.368,0.142,933,9.1,4.0,0.123,0.135,0.0,2,1,0.619,0.209,0.278,Male,Central,Website,2,Affluent Conservatives
CUST100536,19,26080.0,71.7,20,46.52,28,38,0.483,0.79,1088,1.18,2.0,0.522,0.689,0.196,13,5,0.089,0.683,0.714,Male,South,Website,1,Budget-Conscious Explorers
CUST100225,41,83721.0,20.0,8,130.35,1,2,0.517,0.092,1112,11.48,0.0,0.311,0.1,0.027,3,2,0.593,0.273,0.189,Male,East,Website,2,Affluent Conservatives
CUST100026,33,96482.0,23.3,7,156.7,3,4,0.541,0.085,974,4.94,0.0,0.261,0.096,0.06,2,0,0.735,0.374,0.184,Female,West,Website,2,Affluent Conservatives
CUST100630,53,96945.0,15.2,9,121.09,0,3,0.422,0.09,1262,7.77,2.0,0.408,0.127,0.026,2,0,0.834,0.16,0.165,Female,North,Mobile App,2,Affluent Conservatives
CUST100437,39,70129.0,80.9,29,142.23,27,23,0.147,0.295,3981,5.51,0.0,0.505,0.776,0.143,7,2,0.768,0.488,0.673,Male,Central,Website,3,High-Value Trendsetters
CUST100364,51,23428.0,23.2,2,34.88,1,0,0.696,0.673,0,8.44,3.0,0.366,0.0,0.024,1,0,0.213,0.145,0.039,Female,West,Website,0,Conservative Minimizers
CUST100229,57,80744.0,13.5,6,142.02,2,2,0.546,0.109,493,10.76,1.0,0.408,0.031,0.036,1,2,0.512,0.376,0.135,Male,West,Mobile App,2,Affluent Conservatives
CUST100037,41,72368.0,17.6,6,193.93,4,2,0.575,0.102,1139,4.84,1.0,0.275,0.037,0.065,2,0,0.582,0.4,0.306,Male,North,Website,2,Affluent Conservatives
CUST100779,18,29191.0,81.3,18,23.41,23,38,0.366,0.684,1324,1.13,3.0,0.612,0.776,0.177,15,4,0.054,0.83,0.848,Male,South,Mobile App,1,Budget-Conscious Explorers
CUST100374,44,70032.0,22.7,7,177.36,6,0,0.511,0.063,1252,7.03,1.0,0.453,0.045,0.019,1,1,0.416,0.295,0.183,Female,North,Mobile App,2,Affluent Conservatives
CUST100469,32,82217.0,68.2,31,135.64,21,29,0.141,0.118,4190,4.52,1.0,0.494,0.718,0.1,8,1,0.755,0.473,0.721,Female,North,Mobile App,3,High-Value Trendsetters
CUST100771,29,58949.5,68.2,27,150.39,24,21,0.18,0.059,3989,2.73,3.0,0.483,0.659,0.085,4,3,0.749,0.559,0.47,Male,North,Mobile App,3,High-Value Trendsetters
CUST100682,19,27798.0,77.2,21,51.18,24,39,0.291,1.0,1651,2.21,3.0,0.35,0.848,0.232,9,2,0.104,0.588,0.961,Female,North,Mobile App,1,Budget-Conscious Explorers
CUST100694,31,84947.0,91.4,31,180.43,14,26,0.22,0.232,4454,2.1,2.0,0.728,0.689,0.056,9,3,0.657,0.615,0.728,Female,West,Website,3,High-Value Trendsetters
CUST100194,40,86076.0,29.3,4,115.26,0,2,0.51,0.075,1532,8.72,1.0,0.313,0.151,0.049,1,0,0.534,0.375,0.428,Male,Central,Mobile App,2,Affluent Conservatives
CUST100684,37,75173.0,27.2,7,170.24,4,4,0.661,0.064,1341,5.89,1.0,0.209,0.086,0.066,2,0,0.372,0.511,0.233,Female,Central,Website,2,Affluent Conservatives
CUST100693,28,24412.0,83.3,14,42.93,26,31,0.645,0.712,1937,1.6,2.0,0.622,0.758,0.146,19,2,0.0,0.526,0.75,Female,North,Mobile App,1,Budget-Conscious Explorers
CUST100503,23,20152.0,87.3,19,36.87,16,26,0.551,0.678,2126,0.1,1.0,0.383,0.959,0.11,15,5,0.042,0.563,0.861,Female,East,Website,1,Budget-Conscious Explorers
CUST100773,33,23097.0,24.9,1,23.69,2,1,0.798,0.52,196,11.87,2.0,0.137,0.062,0.086,1,1,0.19,0.308,0.254,Female,South,Website,0,Conservative Minimizers
CUST100669,39,79651.0,14.0,3,154.53,2,1,0.585,0.087,989,3.02,1.0,0.358,0.074,0.019,2,1,0.615,0.464,0.27,Male,North,Website,2,Affluent Conservatives
CUST100772,39,94823.0,91.7,23,204.83,18,30,0.15,0.036,4710,3.33,1.0,0.405,0.845,0.059,14,3,0.589,0.682,0.693,Female,South,Website,3,High-Value Trendsetters
CUST100162,49,32075.0,14.6,5,15.87,1,2,0.817,0.599,294,0.1,0.0,0.159,0.062,0.045,1,0,0.244,0.214,0.273,Male,Central,Mobile App,0,Conservative Minimizers
CUST100751,51,94350.0,28.0,6,207.03,4,1,0.557,0.092,1125,3.69,1.0,0.211,0.0,0.04,1,0,0.135,0.215,0.183,Male,South,In-Store,2,Affluent Conservatives
CUST100152,24,73672.0,82.7,22,155.95,22,15,0.14,0.282,3949,3.14,2.0,0.519,0.783,0.097,8,5,0.738,0.652,0.645,Female,South,Mobile App,3,High-Value Trendsetters
CUST100557,34,29131.0,92.0,26,46.25,36,25,0.37,0.817,1799,1.72,2.0,0.34,0.944,0.114,15,4,0.0,0.517,0.797,Female,South,Mobile App,1,Budget-Conscious Explorers
CUST100572,30,90188.0,11.9,3,168.96,2,3,0.553,0.115,1137,1.69,0.0,0.337,0.118,0.0,2,0,0.635,0.298,0.274,Female,South,Website,2,Affluent Conservatives
CUST100675,24,23624.0,87.3,20,47.31,19,40,0.497,0.653,2004,0.85,2.0,0.366,0.734,0.236,14,1,0.015,0.627,0.877,Male,Central,In-Store,1,Budget-Conscious Explorers
CUST100111,43,87597.0,14.1,6,223.02,4,3,0.634,0.174,1143,2.89,1.0,0.431,0.052,0.045,1,3,0.712,0.365,0.262,Male,South,Mobile App,2,Affluent Conservatives
CUST100226,25,24572.0,81.3,27,22.7,19,18,0.537,0.775,2002,0.1,5.0,0.339,0.77,0.231,8,2,0.114,0.886,0.874,Female,West,Mobile App,1,Budget-Conscious Explorers
CUST100792,40,93545.0,16.0,9,186.95,4,1,0.495,0.028,1187,4.9,1.0,0.376,0.001,0.012,1,1,0.526,0.273,0.129,Male,North,Website,2,Affluent Conservatives
CUST100103,37,104708.0,100.0,19,134.16,16,18,0.096,0.176,3470,4.5,2.0,0.598,0.711,0.104,8,8,0.728,0.364,0.6,Female,East,Website,3,High-Value Trendsetters
CUST100421,42,68643.0,68.8,29,145.52,12,25,0.05,0.117,3855,5.2,2.0,0.66,0.632,0.0,10,7,0.848,0.596,0.581,Female,Central,Mobile App,3,High-Value Trendsetters
CUST100419,59,33390.0,24.2,3,39.05,3,2,0.696,0.515,415,7.04,3.0,0.125,0.137,0.183,0,0,0.185,0.249,0.098,Male,South,In-Store,0,Conservative Minimizers
CUST100119,40,34923.0,26.0,3,36.07,2,2,0.742,0.702,354,7.26,3.0,0.108,0.165,0.111,2,0,0.091,0.201,0.294,Male,North,Website,0,Conservative Minimizers
CUST100053,46,26853.0,31.2,2,30.82,1,1,0.65,0.475,265,4.54,3.0,0.274,0.075,0.088,0,0,0.124,0.131,0.288,Male,North,Mobile App,0,Conservative Minimizers
CUST100151,26,101963.0,87.5,33,161.38,21,13,0.193,0.214,4576,4.57,0.0,0.4,0.565,0.103,11,1,0.582,0.478,0.664,Female,Central,Website,3,High-Value Trendsetters
CUST100403,37,77503.0,73.1,30,141.33,19,15,0.137,0.257,4564,2.82,0.0,0.552,0.717,0.096,7,5,0.88,0.571,0.537,Female,North,Mobile App,3,High-Value Trendsetters
CUST100753,29,58149.0,84.3,36,123.97,22,22,0.062,0.128,3626,3.53,1.0,0.735,0.478,0.061,6,1,0.711,0.55,0.519,Male,Central,Mobile App,3,High-Value Trendsetters
CUST100207,30,91377.0,74.8,17,174.25,20,21,0.093,0.207,3321,2.46,0.0,0.634,0.606,0.062,15,5,0.741,0.513,0.64,Female,East,Website,3,High-Value Trendsetters
CUST100677,27,17664.0,76.8,21,36.82,19,21,0.502,0.597,1707,1.17,2.0,0.366,0.942,0.084,16,0,0.211,0.396,1.0,Male,South,In-Store,1,Budget-Conscious Explorers
CUST100618,18,25080.0,68.4,22,11.85,16,38,0.487,0.715,1437,0.42,2.0,0.366,0.936,0.169,12,0,0.071,0.618,0.82,Male,West,Mobile App,1,Budget-Conscious Explorers
CUST100008,25,21771.0,83.0,19,22.74,17,31,0.608,0.766,1753,1.79,4.0,0.422,0.701,0.246,14,6,0.115,0.478,0.741,Female,East,Mobile App,1,Budget-Conscious Explorers
CUST100651,34,26261.0,88.2,24,31.17,13,41,0.345,0.888,2015,0.52,2.0,0.613,0.934,0.149,9,3,0.087,0.72,0.909,Female,East,Mobile App,1,Budget-Conscious Explorers
CUST100036,53,30777.0,25.0,5,33.08,3,2,0.684,0.372,313,3.61,1.0,0.268,0.166,0.168,1,1,0.151,0.22,0.041,Male,West,Website,0,Conservative Minimizers
CUST100452,42,82971.0,22.2,4,111.25,4,1,0.623,0.099,652,7.22,0.0,0.419,0.088,0.106,3,0,0.297,0.224,0.078,Female,West,In-Store,2,Affluent Conservatives
CUST100253,29,19805.0,69.7,25,33.23,25,38,0.526,0.883,1027,1.75,3.0,0.247,0.671,0.13,12,6,0.262,0.519,0.892,Female,East,Mobile App,1,Budget-Conscious Explorers
CUST100303,38,97013.0,91.2,24,197.65,25,21,0.152,0.158,3992,6.57,0.0,0.456,0.843,0.105,15,3,0.715,0.484,0.714,Female,Central,Mobile App,3,High-Value Trendsetters
CUST100606,31,31684.0,74.6,11,23.71,35,35,0.457,0.937,2583,1.46,2.0,0.366,0.716,0.091,6,0,0.187,0.444,1.0,Female,North,In-Store,1,Budget-Conscious Explorers
CUST100579,22,21274.0,77.9,19,16.43,33,28,0.377,0.637,2108,0.2,2.0,0.342,0.687,0.114,10,3,0.119,0.521,0.843,Female,East,Mobile App,1,Budget-Conscious Explorers
CUST100587,36,34691.0,17.7,5,28.1,3,2,0.568,0.587,589,5.63,4.0,0.199,0.095,0.109,2,1,0.015,0.225,0.132,Male,Central,Mobile App,0,Conservative Minimizers
CUST100262,46,96679.0,11.9,5,73.24,1,1,0.557,0.053,1046,4.55,1.0,0.393,0.12,0.05,0,0,0.539,0.26,0.207,Male,South,Mobile App,2,Affluent Conservatives
CUST100297,41,98375.0,17.2,10,135.3,3,2,0.418,0.048,1041,9.27,1.0,0.302,0.161,0.097,3,0,0.526,0.481,0.224,Female,West,Mobile App,2,Affluent Conservatives
